,rank,frequency,lemma
12978,13206,2.74,言わば
12979,13207,2.74,ポップス
12980,13208,2.73,占
12981,13209,2.73,府県
12982,13210,2.73,でく
12983,13211,2.73,個展
12984,13212,2.73,神経質
12985,13213,2.73,レジュメ
12986,13214,2.73,筒
12987,13215,2.73,照射
12988,13216,2.73,給油
12989,13217,2.73,まだしも
12990,13218,2.73,コウ
12991,13219,2.73,買い上げ
12992,13220,2.73,変質
12993,13221,2.73,すみやか
12994,13222,2.73,同和
12995,13223,2.73,配合
12996,13224,2.73,時として
12997,13225,2.73,社民党
12998,13226,2.73,厨房
12999,13227,2.73,適性
13000,13228,2.73,注釈
13001,13229,2.73,山々
13002,13230,2.73,吐き気
13003,13231,2.73,明治維新
13004,13232,2.73,右足
13005,13233,2.73,ピエール
13006,13234,2.73,大木
13007,13235,2.73,省令
13008,13236,2.73,動脈
13009,13237,2.73,にぎやか
13010,13238,2.73,トレーディング
13011,13239,2.73,垂れる
13012,13240,2.73,とうてい
13013,13241,2.73,輪郭
13014,13242,2.73,ハワード
13015,13243,2.73,両替
13016,13244,2.73,しかるべき
13017,13245,2.73,蓄える
13018,13246,2.72,陵
13019,13247,2.72,撲滅
13020,13248,2.72,マオリ
13021,13249,2.72,なつ
13022,13250,2.72,偵察
13023,13251,2.72,完売
13024,13252,2.72,伯
13025,13253,2.72,ブロー
13026,13254,2.72,のら
13027,13255,2.72,譲歩
13028,13256,2.72,有り得る
13029,13257,2.72,健二
13030,13258,2.72,アントニオ
13031,13259,2.72,かけがえ
13032,13260,2.72,稔
13033,13261,2.72,こんにちわ
13034,13262,2.72,崇高
13035,13263,2.72,手形
13036,13264,2.72,大王
13037,13265,2.72,思い通り
13038,13266,2.72,地質
13039,13267,2.72,日本食
13040,13268,2.72,ぐる
13041,13269,2.72,ボディー
13042,13270,2.72,ルビー
13043,13271,2.72,アタマ
13044,13272,2.72,深層
13045,13273,2.71,定理
13046,13274,2.71,ファクト
13047,13275,2.71,押収
13048,13276,2.71,境地
13049,13277,2.71,仏壇
13050,13278,2.71,材質
13051,13279,2.71,あっという間
13052,13280,2.71,越
13053,13281,2.71,先人
13054,13282,2.71,不合理
13055,13283,2.71,凝らす
13056,13284,2.71,紗子
13057,13285,2.71,定款
13058,13286,2.71,一発
13059,13287,2.71,射程
13060,13288,2.71,ピル
13061,13289,2.71,再販
13062,13290,2.71,緒
13063,13291,2.71,ショパン
13064,13292,2.71,所沢
13065,13293,2.71,不問
13066,13294,2.71,クローズアップ
13067,13295,2.71,特許庁
13068,13296,2.71,ワザ
13069,13297,2.71,溶かす
13070,13298,2.71,多角
13071,13299,2.71,事物
13072,13300,2.71,軍国
13073,13301,2.71,シェル
13074,13302,2.71,スタンプ
13075,13303,2.71,異変
13076,13304,2.71,安堵
13077,13305,2.71,バリー
13078,13306,2.71,静寂
13079,13307,2.71,閉塞
13080,13308,2.71,随所
13081,13309,2.7,オーロラ
13082,13310,2.7,集い
13083,13311,2.7,ヘッドホン
13084,13312,2.7,かま
13085,13313,2.7,かならず
13086,13314,2.7,払える
13087,13315,2.7,無駄遣い
13088,13316,2.7,ばり
13089,13317,2.7,巡礼
13090,13318,2.7,真偽
13091,13319,2.7,いちおう
13092,13320,2.7,下方
13093,13321,2.7,救世主
13094,13322,2.7,サラ金
13095,13323,2.7,実話
13096,13324,2.7,取り消し
13097,13325,2.7,みごと
13098,13326,2.7,デリー
13099,13327,2.7,特産
13100,13328,2.7,おろか
13101,13329,2.7,無邪気
13102,13330,2.7,学説
13103,13331,2.7,細分
13104,13332,2.7,脳裏
13105,13333,2.7,非行
13106,13334,2.7,感知
13107,13335,2.7,頑張れる
13108,13336,2.7,人当たり
13109,13337,2.7,増収
13110,13338,2.7,和風
13111,13339,2.7,休息
13112,13340,2.69,学び
13113,13341,2.69,やれやれ
13114,13342,2.69,海苔
13115,13343,2.69,別個
13116,13344,2.69,メアリー
13117,13345,2.69,聴こえる
13118,13346,2.69,射殺
13119,13347,2.69,後部
13120,13348,2.69,文春
13121,13349,2.69,点灯
13122,13350,2.69,貧弱
13123,13351,2.69,ヘビー
13124,13352,2.69,脱力
13125,13353,2.69,いも
13126,13354,2.69,中南米
13127,13355,2.69,さようなら
13128,13356,2.69,浜田
13129,13357,2.69,獣医
13130,13358,2.69,オーブン
13131,13359,2.69,ムッ
13132,13360,2.69,年明け
13133,13361,2.69,マーチ
13134,13362,2.69,生態学
13135,13363,2.69,岡野
13136,13364,2.69,恐慌
13137,13365,2.69,昔話
13138,13366,2.69,ドック
13139,13367,2.69,南方
13140,13368,2.69,切り出す
13141,13369,2.69,辛口
13142,13370,2.69,ロット
13143,13371,2.69,魔法使い
13144,13372,2.69,勤勉
13145,13374,2.68,きた
13146,13375,2.68,獅子
13147,13376,2.68,最短
13148,13377,2.68,圧巻
13149,13378,2.68,一様
13150,13379,2.68,アース
13151,13380,2.68,睡る
13152,13381,2.68,宮廷
13153,13382,2.68,括る
13154,13383,2.68,波紋
13155,13384,2.68,浸かる
13156,13385,2.68,化合
13157,13386,2.68,刃物
13158,13387,2.68,あたえる
13159,13388,2.68,慰謝
13160,13389,2.68,人妻
13161,13390,2.68,観劇
13162,13391,2.68,戯曲
13163,13392,2.68,攻防
13164,13393,2.68,放す
13165,13394,2.68,公民館
13166,13395,2.68,パロディ
13167,13396,2.68,改築
13168,13397,2.68,んじゃ
13169,13398,2.68,編曲
13170,13399,2.68,矢先
13171,13400,2.68,重んじる
13172,13401,2.68,勃発
13173,13402,2.68,創り出す
13174,13403,2.68,拓
13175,13404,2.68,緩い
13176,13405,2.68,至
13177,13406,2.67,連敗
13178,13407,2.67,急落
13179,13408,2.67,催し
13180,13409,2.67,予見
13181,13410,2.67,偏
13182,13411,2.67,葬る
13183,13412,2.67,プライス
13184,13413,2.67,浴
13185,13414,2.67,ナース
13186,13415,2.67,栓
13187,13416,2.67,柔らか
13188,13417,2.67,晶
13189,13418,2.67,道中
13190,13419,2.67,支度
13191,13420,2.67,乳幼児
13192,13421,2.67,茎
13193,13422,2.67,冬季
13194,13423,2.67,世俗
13195,13424,2.67,完備
13196,13425,2.67,帰路
13197,13426,2.67,営み
13198,13427,2.67,村井
13199,13428,2.67,仮設
13200,13429,2.67,往々
13201,13430,2.67,母校
13202,13431,2.67,工具
13203,13432,2.67,ろくに
13204,13433,2.67,俊輔
13205,13434,2.66,ニンニク
13206,13435,2.66,悔やむ
13207,13436,2.66,ならぶ
13208,13437,2.66,カルテ
13209,13438,2.66,マリン
13210,13439,2.66,生誕
13211,13440,2.66,働きかけ
13212,13441,2.66,ブラシ
13213,13442,2.66,苛立つ
13214,13443,2.66,帆
13215,13444,2.66,アリア
13216,13445,2.66,告訴
13217,13446,2.66,遥かに
13218,13447,2.66,使い道
13219,13448,2.66,護
13220,13449,2.66,サウジアラビア
13221,13450,2.66,早川
13222,13451,2.66,振る舞う
13223,13452,2.66,わい
13224,13453,2.66,シロ
13225,13454,2.66,フェミニズム
13226,13455,2.66,守り
13227,13456,2.66,緩む
13228,13457,2.66,激動
13229,13458,2.66,レッズ
13230,13459,2.66,やらす
13231,13460,2.66,沙
13232,13461,2.66,フレンドリー
13233,13462,2.66,病状
13234,13463,2.66,アルプス
13235,13464,2.66,粘る
13236,13465,2.66,なじみ
13237,13466,2.66,宇都宮
13238,13467,2.66,プーケット
13239,13468,2.66,諭
13240,13469,2.66,ありえる
13241,13470,2.66,バタ
13242,13471,2.66,ところどころ
13243,13472,2.66,やっかい
13244,13473,2.66,道理
13245,13474,2.66,喜ばしい
13246,13475,2.66,出逢う
13247,13476,2.66,土俵
13248,13477,2.66,謙
13249,13478,2.66,杜
13250,13479,2.66,滑稽
13251,13480,2.66,ニュートン
13252,13481,2.66,敬語
13253,13482,2.65,沈没
13254,13483,2.65,絞り込む
13255,13484,2.65,演算
13256,13485,2.65,見所
13257,13486,2.65,秀逸
13258,13487,2.65,シンクロ
13259,13488,2.65,ユナイテッド
13260,13489,2.65,旧約
13261,13490,2.65,シカ
13262,13491,2.65,石毛
13263,13492,2.65,薄暗い
13264,13493,2.65,概観
13265,13494,2.65,蒸留
13266,13495,2.65,ラッセル
13267,13496,2.65,ブルガリア
13268,13497,2.65,起立
13269,13498,2.65,買い求める
13270,13499,2.65,伺える
13271,13500,2.65,無念
13272,13501,2.65,汽車
13273,13502,2.65,末尾
13274,13503,2.65,牙
13275,13504,2.65,平井
13276,13505,2.65,子犬
13277,13506,2.65,家康
13278,13507,2.64,多田
13279,13508,2.64,見識
13280,13509,2.64,おもし
13281,13510,2.64,馳せる
13282,13511,2.64,新郎
13283,13512,2.64,目印
13284,13513,2.64,キッド
13285,13514,2.64,絶版
13286,13515,2.64,くちる
13287,13516,2.64,一段
13288,13517,2.64,旧来
13289,13518,2.64,海辺
13290,13519,2.64,えん
13291,13520,2.64,着替え
13292,13521,2.64,有望
13293,13522,2.64,評す
13294,13523,2.64,部局
13295,13524,2.64,アダプタ
13296,13525,2.64,まずまず
13297,13526,2.64,槍
13298,13527,2.64,偽る
13299,13528,2.64,追随
13300,13529,2.64,下請け
13301,13530,2.64,なんで
13302,13531,2.64,運勢
13303,13532,2.64,郵貯
13304,13533,2.64,私鉄
13305,13534,2.64,相棒
13306,13535,2.64,囲碁
13307,13536,2.64,番地
13308,13537,2.64,在来
13309,13538,2.64,男児
13310,13539,2.64,歌える
13311,13540,2.64,妃
13312,13541,2.64,飢える
13313,13542,2.64,平然と
13314,13543,2.63,ゴマ
13315,13544,2.63,祭典
13316,13545,2.63,さきほど
13317,13546,2.63,離島
13318,13547,2.63,概略
13319,13548,2.63,デブ
13320,13549,2.63,かんがみる
13321,13550,2.63,発病
13322,13551,2.63,竣工
13323,13552,2.63,両論
13324,13553,2.63,司教
13325,13554,2.62,アレン
13326,13555,2.62,坂道
13327,13556,2.62,勝敗
13328,13557,2.62,縮める
13329,13559,2.62,野原
13330,13560,2.62,感慨
13331,13561,2.62,無制限
13332,13562,2.62,此処
13333,13563,2.62,田植え
13334,13564,2.62,係員
13335,13565,2.62,再考
13336,13566,2.62,スコット
13337,13567,2.62,拍車
13338,13568,2.62,いきさつ
13339,13569,2.62,インサイド
13340,13570,2.62,償う
13341,13571,2.62,パートナーシップ
13342,13572,2.62,留
13343,13573,2.62,概算
13344,13574,2.62,かお
13345,13575,2.62,奥行き
13346,13576,2.62,キュート
13347,13577,2.62,大輔
13348,13578,2.62,ダライ
13349,13579,2.62,中西
13350,13580,2.62,四方
13351,13581,2.62,人命
13352,13582,2.62,振舞う
13353,13583,2.62,集結
13354,13584,2.62,人身
13355,13585,2.62,ロイター
13356,13586,2.62,別物
13357,13587,2.62,遠距離
13358,13588,2.62,のっとる
13359,13589,2.62,腹筋
13360,13590,2.62,林業
13361,13591,2.62,耕作
13362,13592,2.62,北上
13363,13593,2.62,起
13364,13594,2.62,テラ
13365,13595,2.62,位置付け
13366,13596,2.62,現像
13367,13597,2.62,シイ
13368,13598,2.62,用法
13369,13599,2.62,論評
13370,13600,2.61,クアラルンプール
13371,13601,2.61,銃撃
13372,13602,2.61,切に
13373,13603,2.61,引き返す
13374,13604,2.61,汚職
13375,13605,2.61,台無し
13376,13606,2.61,異端
13377,13607,2.61,クイーン
13378,13608,2.61,脳死
13379,13609,2.61,うんちく
13380,13610,2.61,自白
13381,13611,2.61,くわしい
13382,13612,2.61,退治
13383,13613,2.61,引き寄せる
13384,13614,2.61,ラジ
13385,13615,2.61,大口
13386,13616,2.61,名声
13387,13617,2.61,コトバ
13388,13618,2.61,仮面ライダー
13389,13619,2.61,宴
13390,13620,2.61,求職
13391,13621,2.61,一安心
13392,13622,2.61,親近
13393,13623,2.61,右上
13394,13624,2.61,都知事
13395,13625,2.61,永続
13396,13626,2.61,ミック
13397,13627,2.61,弾む
13398,13628,2.61,軽快
13399,13629,2.61,くだり
13400,13630,2.61,開館
13401,13631,2.61,和子
13402,13632,2.6,えび
13403,13633,2.6,新薬
13404,13634,2.6,内政
13405,13635,2.6,代名詞
13406,13636,2.6,復刻
13407,13637,2.6,若林
13408,13638,2.6,といふ
13409,13639,2.6,小切手
13410,13640,2.6,後進
13411,13641,2.6,神戸大学
13412,13642,2.6,上原
13413,13643,2.6,分化
13414,13644,2.6,ほっとく
13415,13645,2.6,特派
13416,13646,2.6,テッド
13417,13647,2.6,ストリーム
13418,13648,2.6,薪
13419,13649,2.6,ぼん
13420,13650,2.6,ぶす
13421,13651,2.6,疎通
13422,13652,2.6,挙がる
13423,13653,2.6,防水
13424,13654,2.6,成就
13425,13655,2.6,売り手
13426,13656,2.6,浦
13427,13657,2.6,アスキー
13428,13658,2.6,一元
13429,13659,2.6,融通
13430,13660,2.6,ジェリー
13431,13661,2.6,怯える
13432,13662,2.6,愛称
13433,13663,2.6,定め
13434,13664,2.6,インターンシップ
13435,13665,2.6,議案
13436,13666,2.6,察知
13437,13667,2.6,音読
13438,13668,2.6,山道
13439,13669,2.6,卑怯
13440,13670,2.6,本案
13441,13671,2.6,内陸
13442,13672,2.59,金髪
13443,13673,2.59,お嬢さん
13444,13674,2.59,夏場
13445,13675,2.59,諜報
13446,13676,2.59,束縛
13447,13677,2.59,後々
13448,13678,2.59,漁船
13449,13679,2.59,付着
13450,13680,2.59,田原
13451,13681,2.59,皇
13452,13682,2.59,人為
13453,13683,2.59,賭け
13454,13684,2.59,デイリー
13455,13685,2.59,図表
13456,13686,2.59,原宿
13457,13687,2.59,田園
13458,13688,2.59,便乗
13459,13689,2.59,双方向
13460,13690,2.59,先取り
13461,13691,2.59,逃げ
13462,13692,2.59,不運
13463,13693,2.59,下請
13464,13694,2.59,レフ
13465,13695,2.59,対岸
13466,13696,2.59,本心
13467,13697,2.58,件名
13468,13698,2.58,口語
13469,13699,2.58,伊丹
13470,13700,2.58,吹き込む
13471,13701,2.58,借家
13472,13702,2.58,えい
13473,13703,2.58,絶品
13474,13704,2.58,タイムリー
13475,13705,2.58,胴
13476,13706,2.58,わな
13477,13707,2.58,プロレタリア
13478,13708,2.58,楽屋
13479,13709,2.58,能動
13480,13710,2.58,つかまる
13481,13711,2.58,佳
13482,13712,2.58,包囲
13483,13713,2.58,可笑しい
13484,13714,2.58,センタ
13485,13715,2.58,一人前
13486,13716,2.58,コントラスト
13487,13717,2.58,怪しげ
13488,13718,2.58,挙式
13489,13719,2.58,援護
13490,13720,2.58,落選
13491,13721,2.58,華人
13492,13722,2.58,空襲
13493,13723,2.58,公言
13494,13724,2.58,いとう
13495,13725,2.58,次いで
13496,13726,2.58,前衛
13497,13727,2.58,惑わす
13498,13728,2.58,扱える
13499,13729,2.58,一因
13500,13730,2.57,用心
13501,13731,2.57,生き抜く
13502,13732,2.57,利率
13503,13733,2.57,これだけ
13504,13734,2.57,赤色
13505,13735,2.57,器官
13506,13736,2.57,お粗末
13507,13738,2.57,長岡
13508,13739,2.57,兵力
13509,13740,2.57,天地
13510,13741,2.57,有価
13511,13742,2.57,マフィア
13512,13743,2.57,応急
13513,13744,2.57,武藤
13514,13745,2.57,性欲
13515,13746,2.57,姪
13516,13747,2.57,たのしい
13517,13748,2.57,元素
13518,13749,2.57,表象
13519,13750,2.57,延べ
13520,13751,2.57,ねずみ
13521,13752,2.56,非公式
13522,13753,2.56,ドンドン
13523,13754,2.56,動き回る
13524,13755,2.56,寅
13525,13756,2.56,武蔵野
13526,13757,2.56,イヌ
13527,13758,2.56,愛しい
13528,13759,2.56,召集
13529,13760,2.56,最古
13530,13761,2.56,管内
13531,13762,2.56,王室
13532,13763,2.56,トウモロコシ
13533,13764,2.56,販促
13534,13765,2.56,お便り
13535,13766,2.56,直ぐ
13536,13767,2.56,賀
13537,13768,2.56,片付け
13538,13769,2.56,揃い
13539,13770,2.56,取り合う
13540,13771,2.56,アフター
13541,13772,2.56,バード
13542,13773,2.56,画一
13543,13774,2.56,挙動
13544,13775,2.56,艦長
13545,13776,2.56,直し
13546,13777,2.56,ハイブリッド
13547,13778,2.56,渡し
13548,13779,2.56,大通り
13549,13780,2.56,豪州
13550,13781,2.56,没収
13551,13782,2.56,日本テレビ
13552,13783,2.56,双
13553,13784,2.56,マーティン
13554,13785,2.56,ハチ
13555,13786,2.56,加味
13556,13787,2.56,横行
13557,13788,2.56,誇張
13558,13789,2.56,頒布
13559,13790,2.56,初演
13560,13791,2.56,系譜
13561,13792,2.56,問答
13562,13793,2.56,マイペース
13563,13794,2.56,円形
13564,13795,2.56,書き直す
13565,13796,2.56,ことわざ
13566,13797,2.56,しがみつく
13567,13798,2.55,優勢
13568,13799,2.55,古く
13569,13800,2.55,レーン
13570,13801,2.55,竹田
13571,13802,2.55,ユネスコ
13572,13803,2.55,あそぶ
13573,13804,2.55,ハンセン病
13574,13805,2.55,菊池
13575,13806,2.55,ふらふら
13576,13807,2.55,伯爵
13577,13808,2.55,内職
13578,13809,2.55,要塞
13579,13810,2.55,所蔵
13580,13811,2.55,立ち会う
13581,13812,2.55,年頃
13582,13813,2.55,足首
13583,13814,2.55,上告
13584,13815,2.55,農林水産省
13585,13816,2.55,ハンカチ
13586,13817,2.55,亀田
13587,13818,2.55,通り抜ける
13588,13819,2.55,を以て
13589,13820,2.55,講和
13590,13821,2.55,反米
13591,13822,2.55,屋内
13592,13823,2.54,生理学
13593,13824,2.54,英訳
13594,13825,2.54,文庫本
13595,13826,2.54,イラ
13596,13827,2.54,くるむ
13597,13828,2.54,バラード
13598,13829,2.54,探究
13599,13830,2.54,か国
13600,13831,2.54,滑らか
13601,13832,2.54,察
13602,13833,2.54,五十嵐
13603,13834,2.54,監禁
13604,13835,2.54,下品
13605,13837,2.54,釧路
13606,13838,2.54,使い捨て
13607,13839,2.54,ワンピース
13608,13840,2.54,次女
13609,13841,2.54,ディス
13610,13842,2.54,布告
13611,13843,2.54,持ち
13612,13844,2.54,車種
13613,13845,2.54,カトリック教
13614,13846,2.54,エド
13615,13847,2.54,吉本
13616,13848,2.54,換金
13617,13849,2.54,マリオ
13618,13850,2.54,あやしい
13619,13851,2.54,点字
13620,13852,2.54,かぼちゃ
13621,13853,2.54,日テレ
13622,13854,2.54,トホホ
13623,13855,2.54,ふるまう
13624,13856,2.54,大自然
13625,13857,2.54,創始
13626,13858,2.54,近付く
13627,13859,2.54,誤認
13628,13860,2.54,不合格
13629,13861,2.54,ジャクソン
13630,13862,2.54,参列
13631,13863,2.53,生年月日
13632,13864,2.53,呼び名
13633,13865,2.53,このほど
13634,13866,2.53,アサ
13635,13867,2.53,直子
13636,13868,2.53,とかく
13637,13869,2.53,恥じる
13638,13870,2.53,浅田
13639,13871,2.53,マドリード
13640,13872,2.53,既得
13641,13873,2.53,乗務
13642,13874,2.53,ざま
13643,13875,2.53,沸騰
13644,13876,2.53,ウイスキー
13645,13877,2.53,タバ
13646,13878,2.53,エキスパート
13647,13879,2.53,富豪
13648,13880,2.53,パット
13649,13881,2.53,新婦
13650,13882,2.53,根気
13651,13883,2.53,サウナ
13652,13884,2.53,日本経済新聞
13653,13885,2.53,仮処分
13654,13886,2.53,ソル
13655,13887,2.53,虫歯
13656,13888,2.53,大連
13657,13889,2.53,煮込む
13658,13890,2.53,力士
13659,13891,2.53,代弁
13660,13892,2.53,欠
13661,13893,2.53,弥
13662,13894,2.52,代用
13663,13895,2.52,ふんだんに
13664,13896,2.52,真似る
13665,13897,2.52,大雑把
13666,13898,2.52,キリン
13667,13899,2.52,かなえる
